Source,Target,Type,Id,Label,Weight
large scale assessment,mtsk model,Undirected,2970,,1
large scale assessment,secondary school teachers,Undirected,2971,,1
large scale assessment,teacher education,Undirected,2972,,1
large scale assessment,three-fold meta-didactical conflict,Undirected,2973,,1
large-scale assessment (lsa),mtsk model,Undirected,2974,,1
large-scale assessment (lsa),pre-service teacher education,Undirected,2975,,1
latent transition analysis,letter-as-object misconception,Undirected,2976,,1
latent transition analysis,variables,Undirected,2977,,1
learning,learning trajectories,Undirected,2980,,1
learning,mathematics education,Undirected,2981,,1
learning assistants,professional noticing,Undirected,2982,,1
learning difficulties,pre-service teachers’ thinking,Undirected,2983,,1
learning difficulties,subjective theory,Undirected,2984,,1
learning difficulties,teacher education,Undirected,2985,,1
learning environment,mathematically gifted,Undirected,2988,,1
learning environment,secondary schools,Undirected,2989,,1
learning environments,movement-based learning,Undirected,2990,,1
learning environments,place value,Undirected,2991,,1
learning goals,secondary mathematics education,Undirected,2992,,1
learning goals,teacher autonomy,Undirected,2993,,1
learning goals,visual representation,Undirected,2994,,1
learning processes,reflection,Undirected,2997,,1
learning processes,teacher education,Undirected,2998,,1
learning strategies,motivation,Undirected,2999,,1
learning strategies,self-efficacy,Undirected,3000,,1
learning strategies,value,Undirected,3001,,1
learning study,mathematical knowledge for teaching,Undirected,3002,,1
learning study,preservice teacher education,Undirected,3003,,1
learning study,prospective teachers,Undirected,3004,,1
learning study,teacher education,Undirected,3005,,1
learning study,variation theory,Undirected,3006,,1
learning support,practices,Undirected,3007,,1
learning support,prospective teachers,Undirected,3008,,1
learning trajectories,mathematics education,Undirected,3009,,1
learning trajectories,preservice teachers,Undirected,3010,,1
learning trajectories,primary school,Undirected,3011,,1
learning trajectories,teacher education,Undirected,3012,,1
least squares,linear algebra,Undirected,3013,,1
lecture,resonance,Undirected,3014,,1
lecture,university mathematics education,Undirected,3015,,1
lego education,moonbase activity,Undirected,3018,,1
lego education,stem education,Undirected,3019,,1
lego education,wedo 2.0 core set,Undirected,3020,,1
length measurement,number,Undirected,3021,,1
lesson observation,lesson study,Undirected,3022,,1
lesson observation,praxeological equipment,Undirected,3023,,1
lesson observation,praxeological reference model,Undirected,3024,,1
lesson observation,teacher professional development,Undirected,3025,,1
lesson observation,teaching performance,Undirected,3026,,1
lesson observation,understanding,Undirected,3027,,1
lesson plan,lesson scenario,Undirected,3028,,1
lesson plan,variation theory,Undirected,3029,,1
lesson planning,mathematics education,Undirected,3030,,1
lesson planning,mathematics teaching,Undirected,3031,,1
lesson planning,pre service elementary teachers,Undirected,3032,,1
lesson planning,teacher noticing,Undirected,3033,,1
lesson study,mathematical knowledge for teaching problem-solving,Undirected,3034,,1
lesson study,mathematics,Undirected,3035,,1
lesson study,meta-disciplinary,Undirected,3036,,1
lesson study,noticing,Undirected,3037,,1
lesson study,novice facilitator,Undirected,3038,,1
lesson study,planification,Undirected,3039,,1
lesson study,practice knowledge,Undirected,3040,,1
lesson study,praxeological equipment,Undirected,3041,,1
lesson study,praxeological reference model,Undirected,3042,,1
lesson study,professional development,Undirected,3043,,1
lesson study,professional learning,Undirected,3044,,1
lesson study,prospective teacher education,Undirected,3045,,1
lesson study,reflection,Undirected,3046,,1
lesson study,role,Undirected,3047,,1
lesson study,scratch,Undirected,3048,,1
lesson study,sharing contents,Undirected,3049,,1
lesson study,social practice theory,Undirected,3050,,1
lesson study,socio-cultural practices,Undirected,3051,,1
lesson study,study and research paths,Undirected,3052,,1
lesson study,teacher collaboration,Undirected,3053,,1
lesson study,teacher education,Undirected,3054,,1
lesson study,teacher reflection,Undirected,3055,,1
lesson study,teachers’ mathematical knowledge,Undirected,3056,,1
lesson study,teaching practice,Undirected,3057,,1
lesson study,teaching through problemsolving,Undirected,3058,,1
lesson study,textbooks,Undirected,3059,,1
lesson study,translation,Undirected,3060,,1
lesson study,type of talk,Undirected,3061,,1
letter-as-object misconception,online formative assessment,Undirected,3063,,1
level of difficulty,mastery experiences,Undirected,3064,,1
level of difficulty,multilevel structural equation model,Undirected,3065,,1
level of difficulty,teacher-student interactions,Undirected,3066,,1
lifelong learning,mathematical literacy,Undirected,3067,,1
lifelong learning,numeracy,Undirected,3068,,1
lifelong learning,social work education,Undirected,3069,,1
linear algebra,linear independence,Undirected,3070,,1
linear algebra,mathematical working spaces,Undirected,3071,,1
linear algebra,problem solving,Undirected,3072,,1
linear algebra,proof methods,Undirected,3073,,1
linear algebra,reasoning,Undirected,3074,,1
linear algebra,secondary-tertiary transition,Undirected,3075,,1
linear algebra,undergraduates,Undirected,3076,,1
linear equations,sorting task,Undirected,3077,,1
linear equations,structure sense,Undirected,3078,,1
linear functions,middle school,Undirected,3079,,1
linear functions,proportional reasoning,Undirected,3080,,1
linear functions,task design,Undirected,3081,,1
linear independence,proof methods,Undirected,3082,,1
linear independence,reasoning,Undirected,3083,,1
linear independence,undergraduates,Undirected,3084,,1
linear overgeneralizations,non-linear geometry problems,Undirected,3085,,1
linear overgeneralizations,problem solving,Undirected,3086,,1
linear overgeneralizations,self-generated drawings,Undirected,3087,,1
linguistic perspective,novice secondary mathematics teachers,Undirected,3088,,1
linguistic perspective,reasoning and proof,Undirected,3089,,1
llm,numerical methods,Undirected,3093,,1
llm,university mathematics education,Undirected,3094,,1
llms,problem-solving,Undirected,3095,,1
llms,support-element,Undirected,3096,,1
low achievers,mathematical modelling,Undirected,3097,,1
low achievers,opportunities to learn,Undirected,3098,,1
low-achievement,re-enactment,Undirected,3099,,1
low-achievement,remedial intervention,Undirected,3100,,1
low-achieving students in mathematics,reasoning,Undirected,3101,,1
lower secondary school,mathematical modelling,Undirected,3102,,1
lower secondary school,mathematics-related affect,Undirected,3103,,1
lower secondary school,mental representation,Undirected,3104,,1
lower secondary school,teacher’s interventions,Undirected,3105,,1
machine learning,mathematics education,Undirected,3106,,1
machine learning,model building,Undirected,3107,,1
machine learning,model usability,Undirected,3108,,1
machine learning,support vector machine,Undirected,3109,,1
manifestations of contradictions,pre-service teachers,Undirected,3110,,1
manifestations of contradictions,problem posing,Undirected,3111,,1
manipulatives,moral imagination,Undirected,3114,,1
manipulatives,number concepts,Undirected,3115,,1
manipulatives,teacher education,Undirected,3116,,1
manipulatives,tpack,Undirected,3117,,1
map-reading,programming,Undirected,3118,,1
map-reading,robotics,Undirected,3119,,1
marking scheme,mathematical literacy,Undirected,3120,,1
marking scheme,rasch analysis,Undirected,3121,,1
mastery experiences,multilevel structural equation model,Undirected,3122,,1
mastery experiences,teacher-student interactions,Undirected,3123,,1
material,mathematics education,Undirected,3124,,1
material,research methods,Undirected,3125,,1
materiality,political,Undirected,3126,,1
mathematical ability,preservice support teachers,Undirected,3127,,1
mathematical ability,special education,Undirected,3128,,1
mathematical co-productivity chain,mathematical literacy,Undirected,3132,,1
mathematical co-productivity chain,mathematical models,Undirected,3133,,1
mathematical co-productivity chain,mathematics education,Undirected,3134,,1
mathematical co-productivity chain,workplace mathematics,Undirected,3135,,1
mathematical communication,mathematical digital competency,Undirected,3136,,1
mathematical communication,university mathematics education,Undirected,3137,,1
mathematical competencies,stumbling stones,Undirected,3140,,1
mathematical digital competency,university mathematics education,Undirected,3146,,1
mathematical discourse,rituals,Undirected,3147,,1
mathematical discursive practices,multilingual,Undirected,3150,,1
mathematical discursive practices,word problems,Undirected,3151,,1
mathematical exploration,programming,Undirected,3158,,1
mathematical exploration,secondary school mathematics,Undirected,3159,,1
mathematical exploration,textbooks,Undirected,3160,,1
mathematical heterotopias,prison education,Undirected,3161,,1
mathematical heterotopias,special needs education,Undirected,3162,,1
mathematical induction,pósa method,Undirected,3163,,1
mathematical induction,teaching and learning activities,Undirected,3164,,1
mathematical induction,tournaments,Undirected,3165,,1
mathematical justification,original sources,Undirected,3166,,1
mathematical justification,use of figures,Undirected,3167,,1
mathematical knowledge,mathematical modelling,Undirected,3169,,1
mathematical knowledge,modeling projects,Undirected,3170,,1
mathematical knowledge,prospective teachers,Undirected,3171,,1
mathematical knowledge,teacher knowledge,Undirected,3172,,1
mathematical knowledge for teaching,preservice teacher education,Undirected,3173,,1
mathematical knowledge for teaching,preservice teachers,Undirected,3174,,1
mathematical knowledge for teaching,student thinking,Undirected,3175,,1
mathematical knowledge for teaching,teaching,Undirected,3176,,1
mathematical knowledge for teaching,variation theory,Undirected,3177,,1
mathematical knowledge for teaching,word problem,Undirected,3178,,1
mathematical knowledge for teaching problem-solving,type of talk,Undirected,3179,,1
mathematical knowledge for teaching proof,proof,Undirected,3180,,1
mathematical learning processes,multilingualism,Undirected,3181,,1
mathematical learning processes,primary education,Undirected,3182,,1
mathematical literacy,mathematical models,Undirected,3183,,1
mathematical literacy,mathematics education,Undirected,3184,,1
mathematical literacy,model knowledge,Undirected,3185,,1
mathematical literacy,model uncertainty,Undirected,3186,,1
mathematical literacy,numeracy model,Undirected,3187,,1
mathematical literacy,pisa framework,Undirected,3188,,1
mathematical literacy,rasch analysis,Undirected,3189,,1
mathematical literacy,social work education,Undirected,3190,,1
mathematical literacy,stochastic modeling,Undirected,3191,,1
mathematical literacy,workplace mathematics,Undirected,3192,,1
mathematical modeling,python,Undirected,3196,,1
mathematical modelling,mathematics education,Undirected,3197,,1
mathematical modelling,mental representation,Undirected,3198,,1
mathematical modelling,modeling projects,Undirected,3199,,1
mathematical modelling,models,Undirected,3200,,1
mathematical modelling,multivariable functions,Undirected,3201,,1
mathematical modelling,opportunities to learn,Undirected,3202,,1
mathematical modelling,pisa,Undirected,3203,,1
